"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","HADEVELOPT","HOUSING_PSA","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PARKS_NM","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","STATION_NAME","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","TRANSIT_DISTRICT","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column"
"305082869","70","BROOKLYN","07/19/2021","12:00:00","02/01/2025","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","(null)","04/21/2025","(null)","UNKNOWN","UNKNOWN","U",,"65+","BLACK HISPANIC","F","996107","176258","40.650467","-73.957268","(40.650467, -73.957268)","POINT (-73.957268 40.650467)"
"310136096","26","MANHATTAN","07/22/2021","12:00:00","01/28/2022","12:01:00","COMPLETED","(null)",,"73","DISTRICT ATTORNEY OFFICE","113","FELONY","(null)","FORGERY","(null)","PATROL BORO MAN NORTH","727","FORGERY,PRESCRIPTION","COLLEGE/UNIVERSITY","07/24/2025","(null)","45-64","WHITE","M",,"UNKNOWN","UNKNOWN","E","994244","233656","40.8080019","-73.96389863","(40.8080019, -73.96389863)","POINT (-73.96389863 40.8080019)"
"308910610","120","STATEN ISLAND","07/24/2021","14:00:00","07/24/2021","14:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO STATEN ISLAND","349","LARCENY,PETIT OF LICENSE PLATE","RESIDENCE-HOUSE","07/01/2025","(null)","UNKNOWN","UNKNOWN","U",,"18-24","BLACK","M","964050","162568","40.612875","-74.072754","(40.612875, -74.072754)","POINT (-74.072754 40.612875)"
"311254634","69","BROOKLYN","07/28/2021","10:30:00","06/30/2024","15:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO BKLYN SOUTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","08/10/2025","(null)","UNKNOWN","UNKNOWN","U",,"65+","BLACK","F","1012120","170457","40.634506","-73.899588","(40.634506, -73.899588)","POINT (-73.899588 40.634506)"
"301117094","10","MANHATTAN","08/01/2021","00:00:00","08/31/2021","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO MAN SOUTH","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","02/14/2025","(null)","25-44","UNKNOWN","M",,"<18","BLACK HISPANIC","F","984791","209846","40.74266360845","-73.99804910848","(40.7426636084461, -73.9980491084798)","POINT (-73.9980491084798 40.7426636084461)"
"298885349","13","MANHATTAN","08/01/2021","12:00:00","01/04/2025","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","INSIDE","PETIT LARCENY","(null)","PATROL BORO MAN SOUTH","349","LARCENY,PETIT OF LICENSE PLATE","PARKING LOT/GARAGE (PUBLIC)","01/04/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE","M","991346","205375","40.730391","-73.974395","(40.730391, -73.974395)","POINT (-73.974395 40.730391)"
"311199488","83","BROOKLYN","08/01/2021","17:00:00","03/27/2023","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO BKLYN NORTH","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","08/13/2025","(null)","25-44","WHITE","F",,"25-44","WHITE","F","1003920","192321","40.694542","-73.929068","(40.694542, -73.929068)","POINT (-73.929068 40.694542)"
"307893055","115","QUEENS","08/10/2021","00:00:00","08/10/2021","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","PATROL BORO QUEENS NORTH","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","06/10/2025","(null)","(null)","(null)","(null)",,"45-64","ASIAN / PACIFIC ISLANDER","M","1014019","211811","40.748007","-73.89256","(40.748007, -73.89256)","POINT (-73.89256 40.748007)"
"303299704","68","BROOKLYN","08/11/2021","21:00:00","08/12/2021","02:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN SOUTH","168","SODOMY 1","RESIDENCE - APT. HOUSE","03/20/2025","(null)","25-44","BLACK","M",,"45-64","WHITE HISPANIC","F","977947","172030","40.63886517059","-74.02271208766","(40.6388651705916, -74.0227120876572)","POINT (-74.0227120876572 40.6388651705916)"
"311455421","109","QUEENS","08/12/2021","10:36:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","113","FELONY","INSIDE","FORGERY","(null)","PATROL BORO QUEENS NORTH","729","FORGERY,ETC.,UNCLASSIFIED-FELO","PUBLIC BUILDING","08/19/2025","(null)","45-64","ASIAN / PACIFIC ISLANDER","M",,"UNKNOWN","UNKNOWN","E","1029688","219946","40.77027","-73.835955","(40.77027, -73.835955)","POINT (-73.835955 40.77027)"
"310131975","19","MANHATTAN","08/13/2021","15:00:00","08/13/2021","15:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO MAN NORTH","639","AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","07/23/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","F","995213","217576","40.763874","-73.960425","(40.763874, -73.960425)","POINT (-73.960425 40.763874)"
"307521464","70","BROOKLYN","08/14/2021","00:01:00","05/16/2024","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","113","FELONY","INSIDE","FORGERY","(null)","PATROL BORO BKLYN SOUTH","729","FORGERY,ETC.,UNCLASSIFIED-FELO","RESIDENCE - APT. HOUSE","06/04/2025","(null)","45-64","BLACK","M",,"UNKNOWN","UNKNOWN","E","995107","175859","40.649372","-73.960874","(40.649372, -73.960874)","POINT (-73.960874 40.649372)"
"298784626","67","BROOKLYN","08/15/2021","00:01:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","424","LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT","RESIDENCE-HOUSE","01/02/2025","(null)","(null)","(null)","(null)",,"65+","BLACK","F","1002518","177963","40.655134","-73.934162","(40.655134, -73.934162)","POINT (-73.934162 40.655134)"
"309418831","83","BROOKLYN","08/17/2021","00:00:00","08/17/2021","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN NORTH","175","SEXUAL ABUSE 3,2","CONSTRUCTION SITE","07/10/2025","(null)","25-44","WHITE HISPANIC","M",,"25-44","WHITE HISPANIC","F","1007052","193757","40.6984738177","-73.91776898122","(40.6984738177025, -73.917768981221)","POINT (-73.917768981221 40.6984738177025)"
"304379931","84","BROOKLYN","08/18/2021","09:00:00","04/08/2025","08:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO BKLYN NORTH","764","BAIL JUMPING 1 & 2","OTHER","04/08/2025","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","E","987801","192258","40.694389","-73.987196","(40.694389, -73.987196)","POINT (-73.987196 40.694389)"
"301367982","115","QUEENS","08/20/2021","10:00:00","02/19/2025","09:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO QUEENS NORTH","101","ASSAULT 3","RESIDENCE - APT. HOUSE","02/19/2025","(null)","25-44","WHITE HISPANIC","M",,"25-44","WHITE HISPANIC","F","1017025","212930","40.751069","-73.881708","(40.751069, -73.881708)","POINT (-73.881708 40.751069)"
"309205073","73","BROOKLYN","08/26/2021","00:01:00","04/11/2023","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","359","MISDEMEANOR","INSIDE","OFFENSES AGAINST PUBLIC ADMINI","(null)","PATROL BORO BKLYN NORTH","759","PUBLIC ADMINISTATION,UNCLASS M","(null)","07/07/2025","(null)","25-44","BLACK","M",,"UNKNOWN","UNKNOWN","E","1008427","183517","40.670366","-73.912845","(40.670366, -73.912845)","POINT (-73.912845 40.670366)"
"302998338","60","BROOKLYN","08/30/2021","08:00:00","03/17/2025","08:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO BKLYN SOUTH","349","LARCENY,PETIT OF LICENSE PLATE","STREET","03/17/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","995911","151450","40.582374","-73.958018","(40.582374, -73.958018)","POINT (-73.958018 40.582374)"
"305523187","114","QUEENS","08/31/2021","08:00:00","04/26/2025","12:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","422","LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE-HOUSE","04/29/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE HISPANIC","F","1011314","214308","40.75487","-73.902314","(40.75487, -73.902314)","POINT (-73.902314 40.75487)"
"301670480","72","BROOKLYN","09/01/2021","00:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BKLYN SOUTH","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","02/25/2025","(null)","25-44","UNKNOWN","M",,"<18","WHITE HISPANIC","F","984128","179058","40.65815775355","-74.00044115489","(40.6581577535544, -74.0004411548878)","POINT (-74.0004411548878 40.6581577535544)"
"308271306","44","BRONX","09/01/2021","09:00:00","06/17/2025","15:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO BRONX","113","MENACING,UNCLASSIFIED","PUBLIC BUILDING","06/17/2025","(null)","25-44","WHITE","M",,"25-44","WHITE","F","1006195","240321","40.826283","-73.920707","(40.826283, -73.920707)","POINT (-73.920707 40.826283)"
"305708587","50","BRONX","09/01/2021","12:00:00","05/01/2025","18:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","578","VIOLATION","INSIDE","HARRASSMENT 2","(null)","PATROL BORO BRONX","638","HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","05/01/2025","(null)","45-64","BLACK HISPANIC","M",,"65+","WHITE HISPANIC","F","1011293","259267","40.87827","-73.902209","(40.87827, -73.902209)","POINT (-73.902209 40.87827)"
"306221803","115","QUEENS","09/01/2021","00:00:00","02/28/2022","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO QUEENS NORTH","180","COURSE OF SEXUAL CONDUCT AGAIN","RESIDENCE - APT. HOUSE","05/08/2025","(null)","18-24","WHITE HISPANIC","M",,"UNKNOWN","UNKNOWN","F","1018623","214936","40.75656758464","-73.87593153413","(40.7565675846374, -73.8759315341335)","POINT (-73.8759315341335 40.7565675846374)"
"308299711","41","BRONX","09/02/2021","12:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO BRONX","175","SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","06/18/2025","(null)","(null)","(null)","(null)",,"<18","BLACK","F","1013037","236657","40.81620584392","-73.89600119326","(40.8162058439227, -73.8960011932583)","POINT (-73.8960011932583 40.8162058439227)"
"313301737","69","BROOKLYN","09/05/2021","20:00:00","09/05/2021","22:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","PATROL BORO BKLYN SOUTH","157","RAPE 1","RESIDENCE - APT. HOUSE","09/22/2025","(null)","45-64","WHITE","M",,"25-44","WHITE","F","1010541","175595","40.64861355106","-73.90525720323","(40.6486135510607, -73.9052572032302)","POINT (-73.9052572032302 40.6486135510607)"
"312564368","61","BROOKLYN","09/07/2021","20:25:00","09/07/2025","20:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO BKLYN SOUTH","101","ASSAULT 3","STREET","09/07/2025","(null)","UNKNOWN","BLACK","M",,"18-24","ASIAN / PACIFIC ISLANDER","M","1003244","153232","40.587252","-73.931616","(40.587252, -73.931616)","POINT (-73.931616 40.587252)"
"306679988","75","BROOKLYN","09/08/2021","04:00:00","09/08/2021","04:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","PATROL BORO BKLYN NORTH","157","RAPE 1","RESIDENCE - APT. HOUSE","05/14/2025","(null)","25-44","BLACK","M",,"25-44","WHITE HISPANIC","F","1017036","183890","40.67135982034","-73.88181102317","(40.6713598203364, -73.8818110231735)","POINT (-73.8818110231735 40.6713598203364)"
"312786614","105","QUEENS","09/11/2021","19:45:00","09/11/2025","19:50:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","348","MISDEMEANOR","(null)","VEHICLE AND TRAFFIC LAWS","(null)","PATROL BORO QUEENS SOUTH","916","LEAVING SCENE-ACCIDENT-PERSONA","STREET","09/11/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","E","1055738","198144","40.71024741","-73.74214195","(40.71024741, -73.74214195)","POINT (-73.74214195 40.71024741)"
"311810976","121","STATEN ISLAND","09/14/2021","18:00:00","08/23/2025","23:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO STATEN ISLAND","177","SEXUAL ABUSE","RESIDENCE-HOUSE","08/24/2025","(null)","25-44","WHITE HISPANIC","M",,"<18","WHITE HISPANIC","F","942822","166353","40.6231883776","-74.14923769473","(40.6231883776008, -74.1492376947323)","POINT (-74.1492376947323 40.6231883776008)"
"298787982","44","BRONX","09/14/2021","17:10:00","09/14/2021","17:16:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","RESIDENCE - APT. HOUSE","01/02/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK","M","1007972","244066","40.836559","-73.914273","(40.836559, -73.914273)","POINT (-73.914273 40.836559)"
"301782877","115","QUEENS","09/14/2021","10:00:00","09/14/2021","11:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO QUEENS NORTH","109","ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - APT. HOUSE","02/27/2025","(null)","25-44","ASIAN / PACIFIC ISLANDER","M",,"25-44","ASIAN / PACIFIC ISLANDER","F","1016100","212030","40.748601","-73.88505","(40.748601, -73.88505)","POINT (-73.88505 40.748601)"
"304412237","52","BRONX","09/15/2021","00:00:00","09/14/2022","23:59:00","ATTEMPTED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO BRONX","177","SEXUAL ABUSE","RESIDENCE - APT. HOUSE","04/08/2025","(null)","18-24","UNKNOWN","M",,"<18","WHITE HISPANIC","F","1017478","256069","40.86947047705","-73.87986080373","(40.8694704770483, -73.8798608037303)","POINT (-73.8798608037303 40.8694704770483)"
"301505667","24","MANHATTAN","09/16/2021","00:01:00","02/22/2025","13:20:00","COMPLETED","(null)","72914","2","N.Y. HOUSING POLICE","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO MAN NORTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - PUBLIC HOUSING","02/22/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE HISPANIC","M","993290","230079","40.798194","-73.96735","(40.798194, -73.96735)","POINT (-73.96735 40.798194)"
"313265764","108","QUEENS","09/21/2021","09:00:00","09/21/2025","09:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","FRONT OF","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO QUEENS NORTH","661","LEWDNESS,PUBLIC","STREET","09/21/2025","(null)","UNKNOWN","BLACK","M",,"25-44","ASIAN / PACIFIC ISLANDER","F","999372","211276","40.746578","-73.945425","(40.746578, -73.945425)","POINT (-73.945425 40.746578)"
"311224009","43","BRONX","09/27/2021","13:00:00","03/31/2022","14:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BRONX","432","LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","RESIDENCE - APT. HOUSE","08/14/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","BLACK","M","1024385","244440","40.837525","-73.854954","(40.837525, -73.854954)","POINT (-73.854954 40.837525)"
"303695489","60","BROOKLYN","09/28/2021","12:00:00","09/28/2021","13:30:00","COMPLETED","(null)","235","2","N.Y. HOUSING POLICE","106","FELONY","INSIDE","FELONY ASSAULT","(null)","PATROL BORO BKLYN SOUTH","105","STRANGULATION 1ST","RESIDENCE - PUBLIC HOUSING","03/26/2025","(null)","25-44","BLACK","M",,"25-44","BLACK","F","987061","148773","40.575031","-73.989882","(40.575031, -73.989882)","POINT (-73.989882 40.575031)"
"307202434","122","STATEN ISLAND","10/01/2021","09:00:00","12/31/2021","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","125","FELONY","INSIDE","OTHER STATE LAWS","(null)","PATROL BORO STATEN ISLAND","808","TAX LAW","RESIDENCE-HOUSE","05/29/2025","(null)","45-64","UNKNOWN","M",,"UNKNOWN","UNKNOWN","E","959949","154349","40.590304","-74.087496","(40.590304, -74.087496)","POINT (-74.087496 40.590304)"
"299501512","78","BROOKLYN","10/01/2021","10:00:00","03/01/2023","16:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO BKLYN SOUTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","01/15/2025","(null)","(null)","(null)","(null)",,"25-44","WHITE","F","986781","183267","40.669711","-73.990875","(40.669711, -73.990875)","POINT (-73.990875 40.669711)"
"303941539","7","MANHATTAN","10/01/2021","00:00:00","10/01/2021","00:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","344","MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","(null)","PATROL BORO MAN SOUTH","101","ASSAULT 3","RESIDENCE - APT. HOUSE","03/31/2025","(null)","UNKNOWN","WHITE","F",,"45-64","WHITE","M","988049","200070","40.715833","-73.986296","(40.715833, -73.986296)","POINT (-73.986296 40.715833)"
"299615313","33","MANHATTAN","10/01/2021","23:30:00","01/01/2022","22:00:00","COMPLETED","(null)","73345","2","N.Y. HOUSING POLICE","233","MISDEMEANOR","INSIDE","SEX CRIMES","(null)","PATROL BORO MAN NORTH","175","SEXUAL ABUSE 3,2","RESIDENCE - PUBLIC HOUSING","01/17/2025","(null)","25-44","BLACK HISPANIC","M",,"<18","WHITE HISPANIC","F","1001891","245600","40.84078110886","-73.93624538182","(40.8407811088581, -73.9362453818218)","POINT (-73.9362453818218 40.8407811088581)"
"312788941","104","QUEENS","10/01/2021","15:00:00","10/02/2021","00:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","361","MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","(null)","PATROL BORO QUEENS NORTH","662","MATERIAL              OFFENSIV","RESIDENCE - APT. HOUSE","09/10/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","E","1012653","196319","40.70549","-73.897556","(40.70549, -73.897556)","POINT (-73.897556 40.70549)"
"301730862","109","QUEENS","10/01/2021","00:01:00","10/31/2021","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","104","FELONY","INSIDE","RAPE","(null)","PATROL BORO QUEENS NORTH","153","RAPE 3","RESIDENCE-HOUSE","02/24/2025","(null)","25-44","WHITE","M",,"25-44","ASIAN / PACIFIC ISLANDER","F","1032051","217053","40.76231580042","-73.82744800186","(40.7623158004241, -73.8274480018593)","POINT (-73.8274480018593 40.7623158004241)"
"304841704","73","BROOKLYN","10/02/2021","12:00:00","12/31/2024","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN NORTH","428","LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE","RESIDENCE - APT. HOUSE","04/14/2025","(null)","25-44","BLACK","M",,"65+","BLACK","M","1009325","185378","40.67547","-73.9096","(40.67547, -73.9096)","POINT (-73.9096 40.67547)"
"313631926","68","BROOKLYN","10/04/2021","00:01:00","10/24/2022","23:59:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO BKLYN SOUTH","402","LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE-HOUSE","09/29/2025","(null)","25-44","UNKNOWN","M",,"25-44","WHITE","M","975607","165377","40.620603","-74.031132","(40.620603, -74.031132)","POINT (-74.031132 40.620603)"
"300521466","46","BRONX","10/04/2021","14:30:00","09/03/2024","11:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","(null)","GRAND LARCENY","(null)","PATROL BORO BRONX","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","STREET","02/04/2025","(null)","UNKNOWN","UNKNOWN","U",,"65+","BLACK","M","1008817","250725","40.85482287973","-73.91119404125","(40.854822879729554, -73.9111940412467)","POINT (-73.9111940412467 40.854822879729554)"
"305904094","114","QUEENS","10/11/2021","00:00:00","05/06/2023","07:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS NORTH","407","LARCENY,GRAND BY DISHONEST EMP","STORE UNCLASSIFIED","05/06/2025","(null)","45-64","ASIAN / PACIFIC ISLANDER","M",,"UNKNOWN","UNKNOWN","E","1008130","217389","40.763336","-73.913797","(40.763336, -73.913797)","POINT (-73.913797 40.763336)"
"308395033","111","QUEENS","10/11/2021","12:00:00","10/11/2021","12:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","PATROL BORO QUEENS NORTH","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE-HOUSE","06/20/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","ASIAN / PACIFIC ISLANDER","M","1053341","213410","40.752177","-73.750629","(40.752177, -73.750629)","POINT (-73.750629 40.752177)"
"306055407","103","QUEENS","10/13/2021","00:00:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","109","FELONY","INSIDE","GRAND LARCENY","(null)","PATROL BORO QUEENS SOUTH","407","LARCENY,GRAND BY DISHONEST EMP","COMMERCIAL BUILDING","05/08/2025","(null)","45-64","ASIAN / PACIFIC ISLANDER","M",,"UNKNOWN","UNKNOWN","E","1042047","198473","40.711259","-73.791523","(40.711259, -73.791523)","POINT (-73.791523 40.711259)"
"313523208","121","STATEN ISLAND","10/14/2021","10:00:00","10/14/2021","23:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","340","MISDEMEANOR","INSIDE","FRAUDS","(null)","PATROL BORO STATEN ISLAND","718","FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE-HOUSE","09/26/2025","(null)","UNKNOWN","UNKNOWN","U",,"18-24","BLACK","M","938440","159971","40.60565","-74.164978","(40.60565, -74.164978)","POINT (-74.164978 40.60565)"
"299226758","40","BRONX","10/14/2021","09:00:00","01/10/2025","11:00:00","COMPLETED","(null)","824","2","N.Y. HOUSING POLICE","126","FELONY","INSIDE","MISCELLANEOUS PENAL LAW","(null)","PATROL BORO BRONX","198","CRIMINAL CONTEMPT 1","RESIDENCE - PUBLIC HOUSING","01/10/2025","(null)","45-64","BLACK HISPANIC","M",,"45-64","BLACK","F","1009288","235609","40.813341","-73.909548","(40.813341, -73.909548)","POINT (-73.909548 40.813341)"
"300233933","114","QUEENS","10/15/2021","11:00:00","10/21/2024","10:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","341","MISDEMEANOR","FRONT OF","PETIT LARCENY","(null)","PATROL BORO QUEENS NORTH","339","LARCENY,PETIT FROM OPEN AREAS,","COMMERCIAL BUILDING","01/28/2025","(null)","45-64","WHITE HISPANIC","U",,"65+","WHITE","M","1000150","215230","40.757428","-73.942606","(40.757428, -73.942606)","POINT (-73.942606 40.757428)"
"311063785","107","QUEENS","10/15/2021","12:00:00","03/15/2022","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO QUEENS SOUTH","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","08/11/2025","(null)","UNKNOWN","UNKNOWN","U",,"45-64","WHITE HISPANIC","M","1036476","201829","40.720507","-73.811591","(40.720507, -73.811591)","POINT (-73.811591 40.720507)"
"300441728","106","QUEENS","10/18/2021","21:08:00","10/24/2021","15:44:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","116","FELONY","INSIDE","SEX CRIMES","(null)","PATROL BORO QUEENS SOUTH","596","OBSCENE MATERIAL - UNDER 17 YE","RESIDENCE-HOUSE","02/02/2025","(null)","(null)","(null)","(null)",,"25-44","WHITE HISPANIC","M","1028607","187930","40.68239827933","-73.84007215775","(40.682398279333, -73.8400721577516)","POINT (-73.8400721577516 40.682398279333)"
"304422647","123","STATEN ISLAND","10/25/2021","12:00:00","03/25/2025","12:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","112","FELONY","INSIDE","THEFT-FRAUD","(null)","PATROL BORO STATEN ISLAND","739","FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","04/08/2025","(null)","UNKNOWN","UNKNOWN","U",,"65+","WHITE","F","925702","135705","40.538971","-74.210641","(40.538971, -74.210641)","POINT (-74.210641 40.538971)"
